1, 14
2, 54
3, 47
4, 2
5, 16
6, 20
7, 20
8, 25
9, 23
10, 10
11, 10
12, 25
13, 18
14, 31
15, 12
16, 18
17, 12
18, 12
19, 10
20, 12
21, 4
22, 20
23, 35
24, 18
25, 20
26, 38
27, 17
28, 17
29, 17
30, 45
31, 14
32, 5
33, 1
34, 9
35, 17
36, 17
37, 17
38, 15
39, 17
40, 4
41, 17
42, 15
43, 11
44, 25
45, 5
46, 16
47, 22
48, 16
49, 26
50, 5
51, 1
52, 21
53, 2
54, 50
55, 46
56, 15
57, 19
58, 24
59, 25
60, 18
61, 17
62, 25
63, 17
64, 16
65, 6
66, 19
67, 24
68, 17
69, 24
70, 14
71, 17
72, 14
73, 7
74, 16
75, 5
76, 1
77, 18
78, 19
79, 18
80, 32
81, 25
82, 28
83, 20
84, 19
85, 11
86, 33
87, 36
88, 14
89, 6
90, 13
91, 14
92, 7
93, 29
94, 12
95, 18
96, 19
97, 18
98, 17
99, 5
100, 1
101, 16
102, 19
103, 55
104, 50
105, 17
106, 11
107, 16
108, 26
109, 27
110, 14
111, 6
112, 16
113, 7
114, 31
115, 11
116, 49
117, 32
118, 1
119, 34
120, 22
121, 22
122, 14
123, 14
124, 1
125, 20
126, 11
127, 47
128, 1
129, 18
130, 12
131, 1
132, 35
133, 1
134, 24
135, 19
136, 11
137, 22
138, 20
139, 4
140, 13
141, 1
142, 9
143, 15
144, 12
145, 1
146, 40
147, 34
148, 22
149, 21
150, 42
151, 34
152, 22
153, 7
154, 9
155, 38
156, 24
157, 14
158, 30
159, 13
160, 23
161, 15
162, 14
163, 1
164, 1
165, 12
166, 38
167, 1
168, 34
169, 37
170, 18
171, 22
172, 14
173, 14
174, 1
175, 5
176, 21
177, 29
178, 14
179, 16
180, 33
181, 34
182, 34
183, 34
184, 46
185, 17
186, 10
187, 10
188, 4
189, 25
190, 14
191, 9
192, 13
193, 13
194, 13
195, 9
196, 7
197, 16
198, 9
199, 23
200, 9
201, 13
202, 16
203, 14
204, 34
205, 15
206, 13
207, 24
208, 17
209, 19
210, 12
211, 26
212, 17
213, 16
214, 13
215, 10
216, 34
217, 21
218, 24
219, 12
220, 17
221, 13
222, 18
223, 21
224, 19
225, 22
226, 21
227, 23
228, 19
229, 28
230, 22
231, 17
232, 22
233, 15
234, 19
235, 16
236, 36
237, 26
238, 26
239, 26
240, 26
241, 15
242, 15
243, 20
244, 19
245, 19
246, 21
247, 21
248, 15
249, 26
250, 43
251, 26
252, 15
253, 9
254, 9
255, 30
256, 24
257, 12
258, 20
259, 20
260, 9
261, 17
262, 35
263, 16
264, 21
265, 21
266, 12
267, 21
268, 15
269, 20
270, 18
271, 11
272, 18
273, 32
274, 9
275, 16
276, 5
277, 1
278, 16
279, 19
280, 19
281, 17
282, 13
283, 23
284, 24
285, 13
286, 16
287, 13
288, 14
289, 10
290, 5
291, 14
292, 2
293, 49
294, 17
295, 1
296, 34
297, 1
298, 20
299, 23
300, 20
301, 19
302, 16
303, 12
304, 10
305, 10
306, 32
307, 23
308, 13
309, 22
310, 10
311, 17
312, 8
313, 5
314, 1
315, 18
316, 23
317, 20
318, 18
319, 23
320, 24
321, 1
322, 23
323, 29
324, 23
325, 16
326, 7
327, 10
328, 18
329, 12
330, 16
331, 33
332, 15
333, 10
334, 23
335, 30
336, 10
337, 16
338, 8
339, 10
340, 9
341, 19
342, 10
343, 24
344, 16
345, 5
346, 1
347, 28
348, 1
349, 21
350, 20
351, 22
352, 23
353, 20
354, 16
355, 25
356, 12
357, 1
358, 13
359, 12
360, 13
361, 14
362, 14
363, 4
364, 22
365, 10
366, 31
367, 1
368, 39
369, 15
370, 14
371, 9
372, 22
373, 10
374, 4
375, 9
376, 12
377, 30
378, 39
379, 15
380, 9
381, 19
382, 10
383, 14
384, 14
385, 13
386, 1
387, 23
388, 17
389, 8
390, 5
391, 1
392, 21
393, 20
394, 22
395, 19
396, 16
397, 29
398, 12
399, 9
400, 17
401, 1
402, 13
403, 12
404, 13
405, 14
406, 14
407, 4
408, 10
409, 31
410, 1
411, 39
412, 15
413, 14
414, 9
415, 22
416, 10
417, 1
418, 12
419, 16
420, 33
421, 21
422, 13
423, 16
424, 12
425, 9
426, 19
427, 10
428, 1
429, 24
430, 13
431, 14
432, 10
433, 1
434, 23
435, 17
436, 8
437, 5
438, 1
439, 38
440, 28
441, 11
442, 18
443, 22
444, 21
445, 6
446, 1
447, 16
448, 19
449, 21
450, 16
451, 65
452, 22
453, 26
454, 14
455, 30
456, 12
457, 17
458, 8
459, 17
460, 11
461, 10
462, 34
463, 1
464, 18
465, 28
466, 12
467, 34
468, 34
469, 34
470, 34
471, 1
472, 34
473, 34
474, 34
475, 34
476, 34
477, 34
478, 35
479, 35
480, 35
481, 35
482, 35
483, 1
484, 26
485, 36
486, 19
487, 53
488, 53
489, 53
490, 53
491, 1
492, 21
493, 299
494, 1
495, 27
496, 34
497, 4
498, 15
499, 56
500, 15
501, 64
502, 15
503, 76
504, 5
505, 1
506, 12
507, 1
508, 64
509, 1
510, 16
511, 1
512, 58
513, 1
514, 19
515, 1
516, 49
517, 39
518, 1
519, 18
520, 40
521, 38
522, 1
523, 5
524, 1
525, 18
526, 19
527, 19
528, 16
529, 21
530, 9
531, 11
532, 15
533, 16
534, 27
535, 17
536, 11
537, 21
538, 14
539, 9
540, 9
541, 19
542, 1
543, 36
544, 11
545, 16
546, 31
547, 18
548, 7
549, 5
550, 69
551, 11
552, 25
553, 7
554, 5
555, 14
556, 39
557, 37
558, 3
559, 29
560, 1
561, 16
562, 20
563, 22
564, 20
565, 25
566, 14
567, 25
568, 24
569, 40
570, 13
571, 21
572, 14
573, 17
574, 15
575, 25
576, 21
577, 30
578, 24
579, 35
580, 12
581, 14
582, 20
583, 20
584, 24
585, 25
586, 27
587, 33
588, 39
589, 5
590, 1
591, 14
592, 21
593, 18
594, 24
595, 20
596, 21
597, 9
598, 23
599, 10
600, 33
601, 28
602, 20
603, 28
604, 20
605, 11
606, 20
607, 9
608, 17
609, 8
610, 26
611, 14
612, 5
613, 1
614, 25
615, 18
616, 20
617, 21
618, 16
619, 1
620, 20
621, 30
622, 24
623, 15
624, 4
625, 19
626, 34
627, 33
628, 9
629, 13
630, 31
631, 20
632, 20
633, 28
634, 11
635, 18
636, 20
637, 20
638, 9
639, 20
640, 12
641, 1
642, 23
643, 21
644, 4
645, 15
646, 9
647, 10
648, 30
649, 20
650, 20
651, 13
652, 13
